DatabazeKnih	Jackie - 4 dny, které jí změnily život	DennisMoore	0	2020-08-27 12:45:37.555970	100	Psát knihu o Jackie musí být velké lákadlo – ta možnost tahat na světlo jednu pikantní historku za druhou, být kontroverzní, porochnit se v bulvárním bahýnku a pozvat tam i čtenáře. Nic takového ovšem Maud Guillaumin nedělá. Tedy nebojte se, že byste se historek nedočkali, ale jde o to, jak je autorka podává. Naprosto věcně, jakoby nezúčastněně, prostě jako fakta a hotovo. Že se kolem JFK motala mafie? Že střídal ženské třikrát častěji než ponožky? Že byl kvůli zdraví závislý na drogách, díky nimž fungoval? Že při pitvě mohlo tohle všechno a ještě horší věci vyjít najevo, ale Jackie (která byla zase závislá na penězích a dokázala slušně manipulovat lidmi) se tomu snažila zabránit? Ano, ano, ano, je to tak a v téhle knize to neříká autorka, ale přímo Jackie. Tyhle historky ovšem nejsou zdaleka to nejdůležitější. Nejdůležitější je, že se Jackii díky knize dostanete opravdu do hlavy. Prožijete s ní nejen atentát a vše, co mu předcházelo i následovalo, ale také většinu jejího života, sedne na vás tíha, která sedla na ni, když se musela vyrovnávat nejen se ztrátou manžela, ale se ztrátou celého jejího světa, a zároveň napřít všechny síly do organizování velkolepého pohřbu a budování Kennedyho obrazu, jaký vybudovat chtěla a který podle ní měl přetrvat. Uvědomíte si, jak obdivuhodná žena to navzdory všemu byla a zažijete s ní štěstí i ty nejtrpčí chvíle bez příkras. A teď chci vidět film.
DatabazeKnih	Kulti	bookworm_girl	0	2020-08-27 12:45:37.974118	80	Na knížku Kulti jsem četla jak velmi kladné, tak i záporné recenze. Já sama jsem se na nic těšila, měla jsem poměrně velká očekávání. A knížka je vlastně z většiny splnila. Hned na začátek říkám, že je přehnaně dlouhá, 512 stránek je opravdu hodně a podle mě by se příběh dal zkrátit na 400 i méně. Protože ale byl tak dlouhý, četla jsem ho poměrně dlouho, ale čtení mě velmi bavilo. Opravdu jsem se těšila na to, až si půjdu zase dal číst a zjistím jak to bude dál. Romantika mezi hlavními hrdiny je hodně pomalá, pozvolná, v podstatě se 400 stran nic neděje a rozjede se to na poledních 100 stranách. Těch posledních 100 stránek je ale velmi výživných, úplný konec je možná až příliš detailně popsaný, ale chápu, že tohle možná není knížka úplně pro mou věkovou kategorii. No... Hlavní hrdinka Sal mi nevadila, ne že bych si ji nějak extra zamilovala, ale byla to jedna z těch lepších hlavních postav. Kulti - hlavní hrdina mi ovšem tam sympatický nebyl. Vlastně... Vůbec. Nejdřív se choval jako debil, pak hezky, pak z ničeho nic zase jako debil. No a 20 stránek ke konci najednou jako nejvěrnější člověk na světě. Štval mě dost. Co mi v knize taky trošku vadilo byly vtipy a slovní spojení, která se často opakovala, dále podle mě nesmyslné a často i trapné přezdívky a spousta nadávek, které vůbec nebyly potřeba. Sal skoro na každé stránce o Kultim řekla něco ve smyslu "Ten německý preclík je strašný nafoukaný idiot" a to už mě ke konci dost otravovalo. Na druhou stranu se mi ale líbilo originální a pěkně popsané fotbalové prostředí, slow-burn romantika a čtivost knížky.  Sečteno a podtrženo, tuhle knihu vám můžu rozhodně doporučit, byla dobrá, no na pět hvězdiček to není. Je v ní několik věcí, které bych jí vytkla, ale jsou to spíš drobnosti, které na kvalitě knihy až tolik neubírají.  Já dávám 91% a 4 hvězdičky z pěti :)
DatabazeKnih	Kulti	tadobra	0	2020-08-26 12:45:37.974118	??	napoprve jsem to vzdala. znovu jsem to zkusila asi po roce a...no.   den predtim, nez jsem knize dala druhou sanci, jsem docetla rytmus, ja a malychin. to byla fakt pecka. vtipnejsi knihu jsem necetla.   tak jsem cekala, ze mi kulti nabidne neco podobneho, mozna i neco lepsiho- preci jen je jednou tak tlusty.   vztah mezi protagonistkou a kultim mi zde vsak neprisel tak prirozeny a poutavy, jako u rytmuse.   cele to bylo zvlastni, celemu tomu vztahu jsem neverila a kulti si moje sympatie neziskal, bohuzel. mozna jsou tri hvezdicky moc.   pokud chcete zkusit marianu zapatu, jdete do rytmuse. kulti za me nee.
DatabazeKnih	Poustevník	kvitko1970	0	2020-08-27 12:45:38.248314	100	Nehleděla jsem na negativní komentáře a knihu zakoupila a bez dechu přečetla. Je mi jasné, že každá kniha má své cílové čtenáře a ne každého osloví, ale pro mne to byla úžasná a dojemná kniha, možná proto, že já sama bych nejraději mnohdy utekla od ruchu velkoměsta a žila někde na samotě u lesa....nicméně pokud člověka alespoň trošku zajímá podobná tématika, můžu směle doporučit, výborný vhled do duše osamělého a jistě zvláštního člověka se kterým se za svůj život málokdo potká...
DatabazeKnih	Životní terno	2711	0	2020-08-27 12:45:38.673324	60	Můj oblíbený autor. Situace jsou pěkně popsané, chytají za srdce, ve většině jeho románů jsem sympatijím musela dát čas, aby přišly, je mi líto, tentokrát nic.
DatabazeKnih	Znamení moru	Awča	0	2020-08-27 12:45:38.931044	100	Četla jsem bezprostředně po prvním díle. Je to stejně dobré, ne-li lepší!  Zápletka je napínavá, vykreslení morového Londýna je poutavé a přátelství hlavních hrdinů pevné.  Bavilo mě to prostě od začátku do konce.
DatabazeKnih	Rytmus, já & Malychin ekniha	Veeria	0	2020-08-27 12:45:39.343107	60	Tato knížka má šmrnc, je hodně moderní co se týče konverzace - ať už rozhovory sourozenecké nebo mezi přátely. Místy vtipné, oceňuji čtivost. K úplné spokojenosti mi však chybí rozpracovanější příběh, věnování více prostoru jednotlivým postavám. De facto tahouny příběhu je hlavní dvojice, ostatní postavy poznáváme velice okrajově, případně se příběhem jen mihnou. Což je škoda. Za mě nevyužitý potenciál, knížce by určitě slušelo pár stran navíc. Pokud se však jedná o jednu z autorčiných prvotin, pak ji lze považovat za slušný start spisovatelské dráhy, protože její další kniha - Kulti - vypovídá o autorčiném talentu. A palec nahoru dávám Gaby a Sašovi, tyto 2 si nejde neoblíbit. :)
DatabazeKnih	Rytmus, já & Malychin ekniha	tadobra	0	2020-08-26 12:45:39.343107	80	skvely, vtipny, ctivy. tento zanr jsem cetla po dlouhe dobe a vlastne si ani neuvedomila, jak moc mi chybel.   mariana zapata se tady predvedla(u kultiho bohuzel ne).   moc jsem se nasmala a i prestoze mi malychin prilis nesedl(ale taky me vylozene nestval), hlavni protagonistka si me ziskala. uz jenom diky jejim myslenkovym pochodum jsem cetla dal. nebo mozna hlavne diky nim?  zapata napsala knihu, ktera vam vykouzli usmev na tvari i ve chvilich vaseho zivota, kdy si myslite, ze vas uz nic rozveselit nemuze. protoze muze. malychin a gaby to dokazou. fakt.
DatabazeKnih	Magyk	hu_87	0	2020-08-27 12:45:39.591540	100	Nejlepší knížka o kouzlech a čarodějích, která se mi kdy dostala pod ruku. Mám i další díly, ale tato je asi nejpoutavější a nejzajímavější. Velmi čtivé a poutavé.
DatabazeKnih	Má rád hudbu, rád tančí	Zlatinka.Emilly	0	2020-08-27 12:45:39.794047	100	Kniha se mi líbila a jak píše 'kolacky' anotace se opravdu minula realitou. (I když to se mi stalo už u více knih). Příběh se mě pěkně četl už od první stránky, nebyl zbytečně moc násilný, nechybělo napětí ani zamilovanost. Od Mary Clark mám vždycky jistotu, že se nebudu nudit a že mě stránky poženou stále dopředu.
DatabazeKnih	Dědina	HanaMalina	0	2020-08-27 12:45:40.504936	60	Dědina se četla dobře, ale poslední kapitola už mě vyloženě nudila a nedočetla jsem. Podobnou knihu v nářečí jsem ještě nečetla a musím uznat, že to bylo zajímavé :-)
DatabazeKnih	Být nejlepší	Zlatinka.Emilly	0	2020-08-27 12:45:40.813215	100	Poslední díl trilogie se mi líbil o něco méně, prostě příběh začal Emou a v případě, kdy zemřela už se jednalo o jiný směr, který mě tak moc nebral. Ale i tak dávám 5 hvězdiček, kdybych mohla, tyhle knihy ohodnocuje desítkou. Nejvíc mě bylo líto Madeline, ach jo ... takový je život.
DatabazeKnih	Knihkupectví na Bylinkovém náměstí	RoseDadas	0	2020-08-27 12:45:41.258410	80	Konečně jsem se dostala i k tomuto titulu z velmi vydařené edice 7lásky a myslím si, že jsem na její čtení byla i správně naladěná. Jedná se totiž o titul, jenž nemusí sednout úplně každému, protože se zabývá mnoha úvahami, společenskými či politickými tématy a otázkami osobního rozvoje, je tudíž trochu náročnější na pozornost. Zážitek ze čtení je ale velmi hluboký! Autorovi se skutečně podařilo vnést do svého díla lásku k literatuře a ke knihám, jež čiší z každé strany.
DatabazeKnih	Knihkupectví na Bylinkovém náměstí	IVANA0123	 4 	2020-08-26 12:45:41.259410	80	Pohodové letní čtení. Je to správná volba, pokud chcete o dovolené zpomalit. Natálie si splnila sen.  Koupila si knihkupectví v poetickém francouzském městečku Úzes, ve kterém si ráda povídá se svými čtenáři a na pozadí jejich příběhů vypráví o své lásce ke knihám i místu, kde žije. Tato kniha asi nezaujme každého a ani mně vše úplně nesedlo, přesto se  knížka pěkně četla a já jsem si to čtení užila.
DatabazeKnih	Olive Kitteridgeová	huhuhu	 2 	2020-08-27 12:45:41.549013	100	Olive Kitteridgeová je velice zajímavá a nejednoznačná postava. Dokáže být krutá i laskavá, tvrdá i citlivá, pomáhá i škodí, miluje i nenávidí. Každopádně je to ale silná osobnost, která ovlivňuje životy mnoha lidí v městečku Crosby v americkém Maine. Její rozporuplná povaha vyniká díky formě, kterou je kniha napsána. Nejde o román, ale o soubor povídek, které jsou propojeny právě postavou Olive. Někde hraje významnou roli, jinde se jen mihne, ale postupně se dozvídáme, jak různě je lidmi vnímána a hodnocena. A to je na téhle postavě (i na celé knize) fascinující - snad proto, že takhle je to i s každým z nás.
DatabazeKnih	Stará tajemství	EmillyT	0	2020-08-27 12:45:41.727040	80	Přečteno jedním dechem stejně jako předchozí díly. Už se nemůžu dočkat až vyjde 4. díl. Sérii chce určitě číst postupně, protože osudy postav postupně gradují. Závěr knihy byl velkým překvapením.
DatabazeKnih	Klub	Šárka_D	0	2020-08-27 12:45:42.005321	100	Moc se mi líbí, jak tenhle Němec píše, jakou umí udělat atmosféru a jak na pár stránkách vykreslí plnohodnotný a přitažlivý příběh.  Tak jako ve Stelle je hlavní hrdina tichý, hodný kluk, nevtíravě sympatický, a i tady ho čeká těžká volba, ve které musí prokázat svůj morální postoj. Detektivkou bych ale knihu nenazývala, od začátku mi bylo jasné, co se tam stalo a kdo byl asi viníkem. Mnohem zajímavější byla úvaha o moci, jak vzniká, jak se vzájemně posiluje a proč nás opravňuje k tomu si myslet, že jsme něco víc než ostatní.  Autorovy znalosti boxu a univerzitního prostředí byly pomyslnou třešničkou.
DatabazeKnih	Slon pro Karla Velikého	EmillyT	0	2020-08-27 12:45:42.180381	60	Překvapilo mě, že se cesta Abúla Abbáse opírá o historické skutečnosti. Příběh je zajímavý, dobrodružný, ale smutný.
DatabazeKnih	Hříšné dopisy	Lenjulka	0	2020-09-07 11:41:02.763477	??	Skvělý příběh.
DatabazeKnih	Hříšné dopisy	pavlikova9332	 1 	2020-09-07 11:41:02.764485	100	Krásný příběh krásný konec. Tuto autorku mám moc ráda
DatabazeKnih	Pět neděl v balónu	Artim	0	2020-09-08 11:41:03.161349	40	Tak jsem to s vypětím všech sil dočetl a stejně jako mnozí si to dám do výzvy, zatím největší. Plně souhlasím s tím, co píše Yokolobuna.  Navíc dodávám, že jsem to četl jako pdf verzi z roku 1923 a na archaickou češtinu jsem si dlouho zvykal, uff.  Jako zajímavé mi přišlo vnímat velkou propast mezi civilizovanými a necivilizovanými, primitivními národy, kteří jsou mnohdy popisovány Vernem ani ne jako lidé, ale jako krvelačná zvěř - 19. století z toho čiší - bylo to století vynálezů a technických objevů, sociologie a antropologie byly v plenkách.   Nejvíce se mi páčil Joe a jeho přístup k životu. Cituji ze str. 221: „E což! pane, třeba se jen vpravit v události, a člověk vybředne z nesnází! A hleďte, ještě s lepší se potáže, přijme-li věci tak, jak se sběhnou.“
DatabazeKnih	Pět neděl v balónu	Zelený_Drak	0	2020-09-07 11:41:03.161349	40	Už delší dobu jsem si chtěla přečíst nějakou Verneovku. Jako dítě jsem četla jen dvě. Dvacet tisíc mil pod mořem a Vynález zkázy a pamatuji si z toho dohromady jen to, že v první knize byly dlouhé seznamy rybiček a v druhé jakási bomba. Tak jsem v rámci výzvy přečetla Pět neděl v balóně, i když doma mi tedy leží řada jiných. Bylo to nudnější než jak si Verneovky pamatuju, ale zjistila jsem, že jde o první Verneovu knihu vůbec. Přišla mi velmi prvoplánově edukativní a chápu, že nakladatel požadoval přidání akce. Dobře to vyjádřil uživatel Yokolobuna: " Bohužel se mi nepovedlo nadchnout pro pasáže, kde autor prostřednictvím svých postav vypisuje, komu se povedlo objevit jakou louži v Africe a jak jí pojmenoval." Zároveň si ale umím představit, že v době vzniku to bylo něco vcelku jedinečného.   Bylo zvláštní číst knihu zastaralou hned 2x, protože Verneův text byl doplněn socialistickými a budovatelskými komentáři překladatele (nic strašného, ale tehdejší optimistický názor na zemědělství v Evropě byl realitě vzdálenější než ten Verneův). Dneska by si nikdo nedovolil vydat něco, kde kladný hrdinové přirovnávají černochy k opicím a ďáblům a neváhají tu a tam nějakého zastřelit. Doufám, že kvůli tomu knihu nikdo nezakáže, vidím v tom literární dokumentaci toho, co bylo v době vydání považováno za přijatelné. Zajímavé je, že pro překladatele to zřejmě nebylo nic hodného pozornosti, protože se v komentářích nijak nevyjádřil. Podobně bezostyšné střílení zvířat a lovecký um už dnes asi nevzbudí obdiv jako dřív.   Protože v pěti nedělích v balóně nejsou žádné ženy kromě hospodyně Richarda Kennedyho, budu si zřejmě muset těch Verneovek přečíst víc. Četla jsem, že Verne napsal na svou dobu řadu značně emancipovaných hrdinek. Už v první knize věnoval pár řádků vyprávění o jakési dobrodružce, která se měla zabít při létání balónem (neověřovala jsem, zda šlo o skutečnou osobu), takže na tom asi něco bude.   Jinak se mi líbily technické popisy balónu (tedy hlavně to, že autor dokázal vše vcelku dobře popsat, u dnešních autorů sci-fi mi občas detailnější popis chybí) a občasný humor, kterého bych si v dětském věku asi nevšimla, ale samotný přelet Afriky mě moc nezajímal. Zdaleka nejvíc mě na něm zaujalo, že aby něco bylo objeveno, musí to objevit Evropan. K této vlaštovce sci-fi se už asi nevrátím.
DatabazeKnih	Čistá krev	Karin_Kim55	0	2020-09-07 11:41:03.597223	??	Nuda. Přečetla jsem 40 stran. Pak jsem se nutila pokračovat. (Když jsem si to koupila, tak to zkusím, ne?) Ale ne. Následujících 50 stran jsem buď přeskakovala strany nebo četla jen přímou řeč. Prolog byl dobrej. Ale ten nastavil laťku a pak to šlo celé dolů jak na horské dráze.
DatabazeKnih	Jedna noc s ním	pavlinececcka	0	2020-09-07 11:41:04.399579	60	Abych řekla pravdu, tak tahle knížka se mi moc nelíbila :-( Autorku mám strašně rada, ale těchto 200 stránek jsem přečetla bez nadšeni. Hlavní hrdinka mi vůbec nebyla sympatická, chovala se protivne minimálně do půli knihy. Zato Ben měl úžasnou povahu a byl fajn :-) Dej jako takový špatný nebyl, ale Magii a její povahu jsem nemohla prekousnout. Shrnutí- kdyby to napsala neznámá autorka, nenadchla by mě. Tím ze to napsala Elle Kennedy mě kniha zklamala :-(
DatabazeKnih	Spočítej hvězdy	jeníček	0	2020-09-07 11:41:08.633651	100	Nádherný příběh nejen pro mladší čtenáře. Knihu jsem přečetla jedním dechem, zvláště si cením pravdivého základu, který dospívajícím i dospělým představí poutavým způsobem historická fakta.
DatabazeKnih	Doufat znovu	hopen	 1 	2020-09-07 11:41:09.140501	100	Mě se z celé série líbil první a poslední díl. Celá série se četla svižně a líbila se mi. Moc pěkné oddechové čtení,jen mi přišlo že každá kniha skončila jak skončila a tím pádem pro mě,kdo zná After je TOP. ♥️
DatabazeKnih	Zaklínač duší	MíšaS.	0	2020-09-07 11:41:09.622420	20	Za mně teda velké zklamání.   Podle hodnocení jsem očekávala super napínavé čtení, ale bohužel jsem dostala jen přehnanou zápletku a neskutečného hlavního záporáka, který vše stihl a všechny obalamutil. Konečný "wau" efekt jsem bohužel očekávala od prvních pár stránek.
DatabazeKnih	Velmi osobní kniha o zdraví	PetikLozik	0	2020-09-07 11:41:10.328181	40	Knížky od Josefa Tótha mi tedy přišly mnohem lepší... určitě se z nich dalo vzít více nových poznatků. Tady jsem se dozvěděla více o autorce, než o zdraví. Jediné co se mi v této knížce líbilo, byl přehled sladidel a jinak mi názory v knížce přišly až moc přísné, obzvlášť co se používání léčiv a celkově stravování týče.
DatabazeKnih	H. P. Lovecraft – Komplet Sebraných spisů	DagonCZ	0	2020-09-07 11:41:10.567106	100	Tento box ilustrovaný a designovaný dřevorytcem, typografem a black metalovým zpěvákem Františkem Štormem se stal pro mě absolutní povinností. Všechny povídky vydané jménem podivína z Providence pohromadě a chronologicky seřazené, to je sen každého správného fanatika z řádu Dagona. Jedinou nevýhodou je, že v ní nejsou zakomponované povídky, na kterých pracoval s jinými autory či povídky, které psal pro někoho na zakázku (jako Uvězněn s faraony pro Harryho Houdiniho, která je jedna z mých nejoblíbenějších).
DatabazeKnih	Dlouhá trnitá cesta z pekla	DagonCZ	0	2020-09-07 11:41:10.833852	100	Neil Strauss s Brianem dokázali společnými silami vyplodit jednu z nejlepších hudebních biografií, jaké jsem měl tu čest číst (jediné, co u mě vede je 'Nikdo to tu nepřežije' o Jimu Morrisonovi). Budete se smát, bude vám blbě, budete naštvaní a znechucení. Ale budete se královsky bavit a i přes veškerou špínu, kterou na sebe Brian naházel, začnete jeho bizarní personu vnímat poněkud jinak. Najednou začne převažovat intelekt a genialita nad obskurností a bizarností. Navíc za zvuků alb Antichrist superstar a Holy Wood vám tento čtivý příběh uteče jako nic.
DatabazeKnih	Kniha Mormonova	DagonCZ	0	2020-09-07 11:41:11.050770	??	Lidé jsou hloupí a manipulovatelní, to už všechno víme, ale absolutně nechápu, jak si tohle mohlo najít skutečné příznivce. To opravdu možnost polygamie převálcovala zdravý rozum? Klasická Abrahámovská náboženství mi také přijdou stupidní a zůstává mi rozum stát, jak to někdo může praktikovat. Tohle je ale opravdu jiná úroveň.
DatabazeKnih	Vlci	DagonCZ	 4 	2020-09-07 11:41:11.368712	80	Když se tak dívám na ty komentáře, začínám se ptát, jestli jsme četli stejnou knihu. Já po tom šíleném a zběsilém kolotoči Hustých nářezů (ač byly opravdu skvělé) byl naopak rád, že  příběh Bratrstva krve zakotvil do tradičnějších kruhů a upustil od té mimozemské jízdy. Navíc zasazení do raného středověku pro mě bylo příjemným překvapením.
DatabazeKnih	Malleus maleficarum - Kladivo na čarodějnice	DagonCZ	 1 	2020-09-07 11:41:11.562650	20	Dlouhou dobu jsem toužil přečíst Malleus Maleficarum. A když jsem měl konečně tu možnost...jaksi to nešlo. Já se opravdu snažil. Ležel jsem u té knihy dlouhé hodiny, pouštěl si Torr a neustále se povzbuzoval prozpěvováním "Jak černý mrak už táhne smrťák zabiják", ale tak v půlce jsem to vzdal, což se u mě tak často nestává. Záživnější čtení jsem našel i v humanistických moralitách.
DatabazeKnih	Satanská Bible	DagonCZ	 1 	2020-09-07 11:41:11.825565	40	La Veyánský satanismus není nic moc jiného než spletenec různých tupých rituálů smíšených s povrchní ideologií. Ačkoliv se první část satanské bible čte fakt svižně a dobře, nejedná se o nic jiného, než o tzv. Nietzscheho pro debily. La Vey prostě bez patosu a bez možnosti nad něčím se pořádně zamyslet na vás chrlí svá moudra o křesťanství a církvích (se kterým se dá v mnoha věcech souhlasit) a vyzdvihuje egoismus, nic víc, nic míň. Konečné zhodnocení: Ačkoliv kniha krásně zdobí knihovnu, osobně preferuji zajímavější formu okultismu, která je zakomponovaná v literatuře 18. a 19. století, popřípadě výplody z šílené mysli Aleistera Crowleyho.
DatabazeKnih	Oni	DagonCZ	0	2020-09-07 11:41:12.041580	60	Je to prostě oddechová gore torture porn vyvražďovačka. Spousta nesmyslného násilí, u které si každý poctivý nadšenec do slasherových mordovaček krásně odpočine.
DatabazeKnih	Hříšné dopisy	Lenjulka	0	2020-09-07 11:44:54.831474	??	Skvělý příběh.
DatabazeKnih	Hříšné dopisy	pavlikova9332	 1 	2020-09-07 11:44:54.831474	100	Krásný příběh krásný konec. Tuto autorku mám moc ráda
DatabazeKnih	Pět neděl v balónu	Artim	0	2020-09-08 11:44:55.248383	40	Tak jsem to s vypětím všech sil dočetl a stejně jako mnozí si to dám do výzvy, zatím největší. Plně souhlasím s tím, co píše Yokolobuna.  Navíc dodávám, že jsem to četl jako pdf verzi z roku 1923 a na archaickou češtinu jsem si dlouho zvykal, uff.  Jako zajímavé mi přišlo vnímat velkou propast mezi civilizovanými a necivilizovanými, primitivními národy, kteří jsou mnohdy popisovány Vernem ani ne jako lidé, ale jako krvelačná zvěř - 19. století z toho čiší - bylo to století vynálezů a technických objevů, sociologie a antropologie byly v plenkách.   Nejvíce se mi páčil Joe a jeho přístup k životu. Cituji ze str. 221: „E což! pane, třeba se jen vpravit v události, a člověk vybředne z nesnází! A hleďte, ještě s lepší se potáže, přijme-li věci tak, jak se sběhnou.“
DatabazeKnih	Pět neděl v balónu	Zelený_Drak	0	2020-09-07 11:44:55.249383	40	Už delší dobu jsem si chtěla přečíst nějakou Verneovku. Jako dítě jsem četla jen dvě. Dvacet tisíc mil pod mořem a Vynález zkázy a pamatuji si z toho dohromady jen to, že v první knize byly dlouhé seznamy rybiček a v druhé jakási bomba. Tak jsem v rámci výzvy přečetla Pět neděl v balóně, i když doma mi tedy leží řada jiných. Bylo to nudnější než jak si Verneovky pamatuju, ale zjistila jsem, že jde o první Verneovu knihu vůbec. Přišla mi velmi prvoplánově edukativní a chápu, že nakladatel požadoval přidání akce. Dobře to vyjádřil uživatel Yokolobuna: " Bohužel se mi nepovedlo nadchnout pro pasáže, kde autor prostřednictvím svých postav vypisuje, komu se povedlo objevit jakou louži v Africe a jak jí pojmenoval." Zároveň si ale umím představit, že v době vzniku to bylo něco vcelku jedinečného.   Bylo zvláštní číst knihu zastaralou hned 2x, protože Verneův text byl doplněn socialistickými a budovatelskými komentáři překladatele (nic strašného, ale tehdejší optimistický názor na zemědělství v Evropě byl realitě vzdálenější než ten Verneův). Dneska by si nikdo nedovolil vydat něco, kde kladný hrdinové přirovnávají černochy k opicím a ďáblům a neváhají tu a tam nějakého zastřelit. Doufám, že kvůli tomu knihu nikdo nezakáže, vidím v tom literární dokumentaci toho, co bylo v době vydání považováno za přijatelné. Zajímavé je, že pro překladatele to zřejmě nebylo nic hodného pozornosti, protože se v komentářích nijak nevyjádřil. Podobně bezostyšné střílení zvířat a lovecký um už dnes asi nevzbudí obdiv jako dřív.   Protože v pěti nedělích v balóně nejsou žádné ženy kromě hospodyně Richarda Kennedyho, budu si zřejmě muset těch Verneovek přečíst víc. Četla jsem, že Verne napsal na svou dobu řadu značně emancipovaných hrdinek. Už v první knize věnoval pár řádků vyprávění o jakési dobrodružce, která se měla zabít při létání balónem (neověřovala jsem, zda šlo o skutečnou osobu), takže na tom asi něco bude.   Jinak se mi líbily technické popisy balónu (tedy hlavně to, že autor dokázal vše vcelku dobře popsat, u dnešních autorů sci-fi mi občas detailnější popis chybí) a občasný humor, kterého bych si v dětském věku asi nevšimla, ale samotný přelet Afriky mě moc nezajímal. Zdaleka nejvíc mě na něm zaujalo, že aby něco bylo objeveno, musí to objevit Evropan. K této vlaštovce sci-fi se už asi nevrátím.
DatabazeKnih	Čistá krev	Karin_Kim55	0	2020-09-07 11:44:55.638260	??	Nuda. Přečetla jsem 40 stran. Pak jsem se nutila pokračovat. (Když jsem si to koupila, tak to zkusím, ne?) Ale ne. Následujících 50 stran jsem buď přeskakovala strany nebo četla jen přímou řeč. Prolog byl dobrej. Ale ten nastavil laťku a pak to šlo celé dolů jak na horské dráze.
DatabazeKnih	Jedna noc s ním	pavlinececcka	0	2020-09-07 11:44:56.493696	60	Abych řekla pravdu, tak tahle knížka se mi moc nelíbila :-( Autorku mám strašně rada, ale těchto 200 stránek jsem přečetla bez nadšeni. Hlavní hrdinka mi vůbec nebyla sympatická, chovala se protivne minimálně do půli knihy. Zato Ben měl úžasnou povahu a byl fajn :-) Dej jako takový špatný nebyl, ale Magii a její povahu jsem nemohla prekousnout. Shrnutí- kdyby to napsala neznámá autorka, nenadchla by mě. Tím ze to napsala Elle Kennedy mě kniha zklamala :-(
DatabazeKnih	Spočítej hvězdy	jeníček	0	2020-09-07 11:45:00.392856	100	Nádherný příběh nejen pro mladší čtenáře. Knihu jsem přečetla jedním dechem, zvláště si cením pravdivého základu, který dospívajícím i dospělým představí poutavým způsobem historická fakta.
DatabazeKnih	Doufat znovu	hopen	 1 	2020-09-07 11:45:00.817727	100	Mě se z celé série líbil první a poslední díl. Celá série se četla svižně a líbila se mi. Moc pěkné oddechové čtení,jen mi přišlo že každá kniha skončila jak skončila a tím pádem pro mě,kdo zná After je TOP. ♥️
